,ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0010769,BP,GO:0010769,regulation of cell morphogenesis involved in differentiation,15/797,87/8436,0.0154871155157285,0.0599605636534322,0.0420816438090375,Epha4/Marcks/Ptk2/Kalrn/Cspg5/Reln/S100a10/Camk2b/Baiap2/Ptprd/Dab2/Kank1/Lrp8/Mdk/Prex1,15
GO:0098542,BP,GO:0098542,defense response to other organism,40/797,300/8436,0.0155028475226339,0.0599767136073264,0.0420929782022769,Cx3cl1/C1qa/Lamp1/Ptk2/Vim/Aqp4/Fyn/Kif5b/Stat1/Stxbp1/Gapdh/Tyro3/Htra1/Ddx17/Rasgrp1/Arhgef2/Matr3/Chga/B2m/Axl/Apoe/Prdx1/Serinc3/Pja2/Scd1/Gsn/Oasl2/Npy/Ifit3/Fcer1g/Sec14l1/Ifitm3/C1qc/Ptk2b/Lrp8/Srebf1/Seh1l/Bst2/Aqp1/Coch,40
GO:0060688,BP,GO:0060688,regulation of morphogenesis of a branching structure,7/797,29/8436,0.0160635581458548,0.0620534174688718,0.0435504546980537,Cpe/Rtn4/Bcl11a/Agt/Bmp7/Mdk/Rxra,7
GO:1903421,BP,GO:1903421,regulation of synaptic vesicle recycling,7/797,29/8436,0.0160635581458548,0.0620534174688718,0.0435504546980537,Snap91/Ppp3cb/Pip5k1c/Vamp2/Calm1/Slc17a7/Syt7,7
GO:0031901,CC,GO:0031901,early endosome membrane,11/797,57/8436,0.016226747032384,0.0626371753006015,0.0439601487977885,Epha4/Tmem163/Slc1a1/Gria1/H2-D1/Litaf/Ifitm3/Pmepa1/Lamp5/Sphk1/Tpcn1,11
GO:0048638,BP,GO:0048638,regulation of developmental growth,32/797,230/8436,0.0162831402200377,0.0628081274807106,0.0440801268018865,Gja1/Cpne6/Ptk2/Meis1/Plcb1/Ncam1/Mgll/Cdk5r1/Syt1/Cdkn1b/Fgf13/Olfm1/Map2/Map1b/Apc/Apoe/Pak1/Lgmn/Mapk1/Arx/Celf1/Mef2c/Rtn4/Dcx/Bcl11a/Agt/Rgs2/Yap1/Sh3pxd2b/Igf1/Hey2/Npy1r,32
GO:0048754,BP,GO:0048754,branching morphogenesis of an epithelial tube,14/797,80/8436,0.0167761845025427,0.0646618463589833,0.0453811075266249,Pbx1/Wnt6/Pak1/Ppp3r1/Agt/Yap1/Bmp7/Igf1/Mgp/Gna13/Plxnd1/Mdk/Ctnnbip1/Ctsh,14
GO:0001570,BP,GO:0001570,vasculogenesis,10/797,50/8436,0.0168563253642337,0.0647302857066206,0.0454291397677232,Qk/Ptk2/Cav1/Ntrk2/Fbxw7/Rapgef2/Rtn4/Junb/Yap1/Hey2,10
GO:0007292,BP,GO:0007292,female gamete generation,10/797,50/8436,0.0168563253642337,0.0647302857066206,0.0454291397677232,Ppp2r1a/Plcb1/Hexb/H3f3a/Agt/Igf1/Ptn/Ptk2b/Mdk/Pde5a,10
GO:0008593,BP,GO:0008593,regulation of Notch signaling pathway,10/797,50/8436,0.0168563253642337,0.0647302857066206,0.0454291397677232,Arrb1/Gdpd5/Epn2/Hes5/Yap1/Bmp7/Dlx1/Hey2/Tspan15/Hes1,10
GO:0043230,CC,GO:0043230,extracellular organelle,10/797,50/8436,0.0168563253642337,0.0647302857066206,0.0454291397677232,Ahnak/Cd81/Lamp2/Aldoa/Cd63/Ybx1/Arc/Snx18/Hexdc/Aqp1,10
GO:0065010,CC,GO:0065010,extracellular membrane-bounded organelle,10/797,50/8436,0.0168563253642337,0.0647302857066206,0.0454291397677232,Ahnak/Cd81/Lamp2/Aldoa/Cd63/Ybx1/Arc/Snx18/Hexdc/Aqp1,10
GO:0051651,BP,GO:0051651,maintenance of location in cell,19/797,120/8436,0.0169090158598193,0.0648366402666243,0.0455037817396935,Fkbp1a/Gpsm2/Cx3cl1/Gja1/Cav1/Fth1/Prkce/Myo5a/Slc8a1/Apoe/Polr2m/Dbi/Calm2/Tmsb4x/Calm1/Ank3/Gsn/Ptk2b/Itpr3,19
GO:0098858,CC,GO:0098858,actin-based cell projection,19/797,120/8436,0.0169090158598193,0.0648366402666243,0.0455037817396935,Epha4/Ptprz1/Ppp1r9a/Snap25/Slc9a3r1/Fgf13/Map2/Fscn1/Myo5a/Car2/Kcnj10/Atp6v1e1/Calb2/Gpm6a/Cd302/Pcdh15/Ttyh1/Whrn/Calb1,19
GO:0007586,BP,GO:0007586,digestion,8/797,36/8436,0.0170135256596023,0.0650663392822697,0.0456649895664835,Tacr1/Stk39/Cck/Arx/Wnk4/Chrm1/Aqp1/Neurod1,8
GO:0008236,MF,GO:0008236,serine-type peptidase activity,8/797,36/8436,0.0170135256596023,0.0650663392822697,0.0456649895664835,Htra1/Prss23/Reln/Rhbdd2/Dpp6/Dpp10/Ctsh/Prss12,8
GO:0061337,BP,GO:0061337,cardiac conduction,8/797,36/8436,0.0170135256596023,0.0650663392822697,0.0456649895664835,Gja1/Cav1/Scn1b/Jup/Slc8a1/Cacna1g/Agt/Bin1,8
GO:0030695,MF,GO:0030695,GTPase regulator activity,37/797,275/8436,0.0170316285168316,0.0650663392822697,0.0456649895664835,Gpsm2/Arrb1/Rap1gds1/Plcb1/Psd/Tbc1d9b/Gpsm1/Kalrn/Rasa1/Rasgef1a/Rasgrp1/Arhgef2/Psd3/Rapgef2/Mcf2l/Arhgap33/Agap2/Sipa1l1/Gnb5/Arhgef4/Dock3/Evi5/Iqsec3/Arhgap44/Rap1gap/Tiam1/Rasgrf2/Rgs2/Arhgap5/Rasa3/Rgs12/Chml/Prex1/Rasa4/Bcar3/Plce1/Srgap1,37
GO:0060589,MF,GO:0060589,nucleoside-triphosphatase regulator activity,37/797,275/8436,0.0170316285168316,0.0650663392822697,0.0456649895664835,Gpsm2/Arrb1/Rap1gds1/Plcb1/Psd/Tbc1d9b/Gpsm1/Kalrn/Rasa1/Rasgef1a/Rasgrp1/Arhgef2/Psd3/Rapgef2/Mcf2l/Arhgap33/Agap2/Sipa1l1/Gnb5/Arhgef4/Dock3/Evi5/Iqsec3/Arhgap44/Rap1gap/Tiam1/Rasgrf2/Rgs2/Arhgap5/Rasa3/Rgs12/Chml/Prex1/Rasa4/Bcar3/Plce1/Srgap1,37
GO:0071216,BP,GO:0071216,cellular response to biotic stimulus,15/797,88/8436,0.0170974691903484,0.0652218162937703,0.0457741067565133,Cx3cl1/Vim/Stat1/Prkca/Prkce/Ddt/Abca1/B2m/Axl/Sash1/Mapk1/Mef2c/Litaf/Fcgr2b/Txnip,15
GO:0071326,BP,GO:0071326,cellular response to monosaccharide stimulus,15/797,88/8436,0.0170974691903484,0.0652218162937703,0.0457741067565133,Camk2n1/Arrb1/Vsnl1/Plcb1/Aqp4/Kif5b/Epha5/Prkce/Kcnb1/Pde1c/Ppp3cb/Ppp3ca/Oxct1/Igf1/Neurod1,15
GO:1904377,BP,GO:1904377,positive regulation of protein localization to cell periphery,9/797,43/8436,0.0171818882098321,0.0654737983997381,0.0459509533467301,Gpsm2/Pgrmc1/Kif5b/Myo5a/Gnai1/Dpp6/Zdhhc2/Dpp10/Atp2b4,9
GO:0035265,BP,GO:0035265,organ growth,17/797,104/8436,0.0172368902062639,0.0654737983997381,0.0459509533467301,Prkar1a/Gja1/Ptk2/Meis1/Ncam1/Apc/Pak1/Mapk1/Arx/Mef2c/Agt/Rgs2/Yap1/Igf1/Sorbs2/Hey2/Rxra,17
GO:0002263,BP,GO:0002263,cell activation involved in immune response,16/797,96/8436,0.0172393639993222,0.0654737983997381,0.0459509533467301,Lamp1/Cplx2/Ptgds/Stxbp1/Prkce/Cd81/Eomes/Rasgrp1/Chga/Vamp2/Itm2a/Nppa/Fcer1g/Ptk2b/Mdk/Pld2,16
GO:0003231,BP,GO:0003231,cardiac ventricle development,12/797,65/8436,0.0173396811640606,0.0654737983997381,0.0459509533467301,Fkbp1a/Cpe/Matr3/Id2/Mef2c/Tpm1/Lmo4/Sox11/Heyl/Hey2/Hes1/Rxra,12
GO:0070304,BP,GO:0070304,positive regulation of stress-activated protein kinase signaling cascade,12/797,65/8436,0.0173396811640606,0.0654737983997381,0.0459509533467301,Plcb1/Stk39/Rasgrp1/Sash1/Pja2/Dab2/Ankrd6/Ptk2b/Igfbp6/Sphk1/Fcgr2b/Tnfrsf19,12
GO:0007200,BP,GO:0007200,phospholipase C-activating G protein-coupled receptor signaling pathway,6/797,23/8436,0.0173484085257115,0.0654737983997381,0.0459509533467301,Slc9a3r1/Chga/Grm1/Gng13/Plce1/Lpar1,6
GO:0010524,BP,GO:0010524,positive regulation of calcium ion transport into cytosol,6/797,23/8436,0.0173484085257115,0.0654737983997381,0.0459509533467301,Cx3cl1/Cav1/Dbi/Calm2/Calm1/Grin1,6
GO:0048663,BP,GO:0048663,neuron fate commitment,6/797,23/8436,0.0173484085257115,0.0654737983997381,0.0459509533467301,Sox1/Id2/Dlx1/Bcl11b/Foxg1/Tbr1,6
GO:0050873,BP,GO:0050873,brown fat cell differentiation,6/797,23/8436,0.0173484085257115,0.0654737983997381,0.0459509533467301,Fndc5/Vstm2a/Scd1/Arl4a/Rgs2/Bmp7,6
GO:0055023,BP,GO:0055023,positive regulation of cardiac muscle tissue growth,6/797,23/8436,0.0173484085257115,0.0654737983997381,0.0459509533467301,Ncam1/Mapk1/Mef2c/Yap1/Igf1/Hey2,6
GO:0060421,BP,GO:0060421,positive regulation of heart growth,6/797,23/8436,0.0173484085257115,0.0654737983997381,0.0459509533467301,Ncam1/Mapk1/Mef2c/Yap1/Igf1/Hey2,6
GO:0061003,BP,GO:0061003,positive regulation of dendritic spine morphogenesis,6/797,23/8436,0.0173484085257115,0.0654737983997381,0.0459509533467301,Marcks/Kalrn/Reln/Camk2b/Baiap2/Lrp8,6
GO:0097062,BP,GO:0097062,dendritic spine maintenance,6/797,23/8436,0.0173484085257115,0.0654737983997381,0.0459509533467301,Abl2/Fyn/Apoe/Zfp804a/Grin1/Fcgr2b,6
GO:0005769,CC,GO:0005769,early endosome,29/797,205/8436,0.0174530329288708,0.0654737983997381,0.0459509533467301,Epha4/Slc17a6/Gja1/Ret/Tmem163/Sh3gl2/Slc1a1/Ntrk2/Gria1/Myo5a/Rab31/Trak2/Mlc1/Dner/Apoe/H2-D1/Nsg2/Mapk1/Map2k1/Laptm4b/Rap1gap/Tom1/Litaf/Ifitm3/Pmepa1/Lamp5/Sphk1/Tpcn1/Wls,29
GO:0001910,BP,GO:0001910,regulation of leukocyte mediated cytotoxicity,5/797,17/8436,0.0175547520381719,0.0654737983997381,0.0459509533467301,Lamp1/Rasgrp1/B2m/H2-D1/Ppp3cb,5
GO:0004715,MF,GO:0004715,non-membrane spanning protein tyrosine kinase activity,5/797,17/8436,0.0175547520381719,0.0654737983997381,0.0459509533467301,Ptk2/Abl2/Fyn/Ptk2b/Matk,5
GO:0007214,BP,GO:0007214,gamma-aminobutyric acid signaling pathway,5/797,17/8436,0.0175547520381719,0.0654737983997381,0.0459509533467301,Cacnb4/Gabra1/Gabrb3/Gnai2/Gabra5,5
GO:0009187,BP,GO:0009187,cyclic nucleotide metabolic process,5/797,17/8436,0.0175547520381719,0.0654737983997381,0.0459509533467301,Ampd2/Cacnb4/Atp2b2/Nppa/Pde5a,5
GO:0014912,BP,GO:0014912,negative regulation of smooth muscle cell migration,5/797,17/8436,0.0175547520381719,0.0654737983997381,0.0459509533467301,Ndrg4/Mef2c/Tpm1/Igfbp5/Gna13,5
GO:0021884,BP,GO:0021884,forebrain neuron development,5/797,17/8436,0.0175547520381719,0.0654737983997381,0.0459509533467301,Sox1/Rapgef2/Dcx/Foxg1/Dclk2,5
GO:0032781,BP,GO:0032781,positive regulation of ATPase activity,5/797,17/8436,0.0175547520381719,0.0654737983997381,0.0459509533467301,Pfn2/Hspa2/Tpm1/Atp1b1/Atp1b2,5
GO:0048714,BP,GO:0048714,positive regulation of oligodendrocyte differentiation,5/797,17/8436,0.0175547520381719,0.0654737983997381,0.0459509533467301,Ptprz1/Qk/Aspa/Ptn/Mdk,5
GO:0051497,BP,GO:0051497,negative regulation of stress fiber assembly,5/797,17/8436,0.0175547520381719,0.0654737983997381,0.0459509533467301,Ppp1r9a/Pik3r1/Kank3/Ppfia1/Tmeff2,5
GO:0055075,BP,GO:0055075,potassium ion homeostasis,5/797,17/8436,0.0175547520381719,0.0654737983997381,0.0459509533467301,Atp1a1/Kcnj10/Atp1a2/Atp1b1/Atp1b2,5
GO:0071622,BP,GO:0071622,regulation of granulocyte chemotaxis,5/797,17/8436,0.0175547520381719,0.0654737983997381,0.0459509533467301,Cx3cl1/Ptk2/Mapk1/Camk1d/Mdk,5
GO:1901018,BP,GO:1901018,positive regulation of potassium ion transmembrane transporter activity,5/797,17/8436,0.0175547520381719,0.0654737983997381,0.0459509533467301,Atp1b1/Atp1b2/Nppa/Amigo1/Gal,5
GO:1901020,BP,GO:1901020,negative regulation of calcium ion transmembrane transporter activity,5/797,17/8436,0.0175547520381719,0.0654737983997381,0.0459509533467301,Atp1a2/Calm2/Gnb5/Calm1/Cacnb3,5
GO:1901186,BP,GO:1901186,positive regulation of ERBB signaling pathway,5/797,17/8436,0.0175547520381719,0.0654737983997381,0.0459509533467301,Fbxw7/Rtn4/Agt/Afap1l2/Bcar3,5
GO:1905244,BP,GO:1905244,regulation of modification of synaptic structure,5/797,17/8436,0.0175547520381719,0.0654737983997381,0.0459509533467301,Epha4/Marcks/Kalrn/Camkv/Baiap2,5
GO:2000050,BP,GO:2000050,regulation of non-canonical Wnt signaling pathway,5/797,17/8436,0.0175547520381719,0.0654737983997381,0.0459509533467301,Abl2/Tiam1/Dab2/Ankrd6/Dact1,5
GO:2001224,BP,GO:2001224,positive regulation of neuron migration,5/797,17/8436,0.0175547520381719,0.0654737983997381,0.0459509533467301,Ptprz1/Arhgef2/Rapgef2/Reln/Mdk,5
GO:0007507,BP,GO:0007507,heart development,40/797,303/8436,0.0180390305677006,0.0672316742709991,0.0471846693388357,Fkbp1a/Prkar1a/Gja1/Meis1/Ncam1/Ndrg4/Cdkn1b/Eomes/Id3/Cpe/Apc/Vegfb/Slc8a1/Matr3/Id2/Pak1/Ppp3cb/Mapk1/Mef2c/Tpm1/Map2k1/Rtn4/Ppp3r1/Th/Agt/Rgs2/Yap1/Lmo4/Bmp7/Sh3pxd2b/Igf1/Sorbs2/Plxnd1/Sox11/Prickle1/Heyl/Hey2/Npy1r/Hes1/Rxra,40
GO:0008201,MF,GO:0008201,heparin binding,11/797,58/8436,0.0183733742964807,0.0684286187007478,0.0480247112944623,Aplp1/Vtn/Ncam1/Vegfb/Serpine2/Apoe/Thbs2/Rpl29/Bmp7/Ptn/Mdk,11
GO:1901681,MF,GO:1901681,sulfur compound binding,18/797,113/8436,0.018632163961346,0.0693426589895719,0.0486662048948848,Aplp1/Vtn/Ncam1/Gstm1/Mgst1/Vegfb/Serpine2/Hadha/Apoe/Dbi/Thbs2/Acadl/Rpl29/Ppia/Bmp7/Eci2/Ptn/Mdk,18
GO:0071902,BP,GO:0071902,positive regulation of protein serine/threonine kinase activity,17/797,105/8436,0.0188243435584797,0.0700076662232205,0.04913292161387,Epha4/Marcks/Cdkn1b/Rasgrp1/Rapgef2/Ccnd2/Sash1/Pak1/Map2k1/Agt/Ccnd1/Igf1/Ptk2b/Atp2b4/Rgcc/Incenp/Pde5a,17
GO:0046651,BP,GO:0046651,lymphocyte proliferation,16/797,97/8436,0.0189014262308675,0.0702439822963757,0.0492987734373176,Fkbp1a/Prkar1a/Gja1/Fyn/Cd81/Tacr1/Rasgrp1/Igfbp2/Mef2c/Adk/Igf1/Sox11/Fcgr2b/Hes1/Gal/Pde5a,16
GO:0060562,BP,GO:0060562,epithelial tube morphogenesis,27/797,189/8436,0.0189464759827493,0.0703610002852565,0.0493808992384657,Epha4/Gja1/Ret/Abl2/Pbx1/Ski/Wnt6/Bsg/Pak1/Mef2c/Ppp3r1/Agt/Wnk4/Hes5/Yap1/Lmo4/Bmp7/Igf1/Mgp/Gna13/Plxnd1/Sox11/Prickle1/Mdk/Ctnnbip1/Ctsh/Hes1,27
GO:0030282,BP,GO:0030282,bone mineralization,10/797,51/8436,0.0192521067126645,0.0713938024483941,0.0501057425372307,Gja1/Atp2b1/Slc8a1/Gpm6b/Mef2c/Bmp7/Igf1/Mgp/Ptn/Ptk2b,10
GO:0034341,BP,GO:0034341,response to interferon-gamma,10/797,51/8436,0.0192521067126645,0.0713938024483941,0.0501057425372307,Cx3cl1/Vim/Aqp4/Kif5b/Stat1/Stxbp1/Gapdh/Gsn/Ifitm3/Bst2,10
GO:0019933,BP,GO:0019933,cAMP-mediated signaling,7/797,30/8436,0.0192936213739558,0.0713946559829404,0.0501063415665688,Epha5/Gapdh/Rapgef2/Chga/Gnai1/Lpar1/Gal,7
GO:0035019,BP,GO:0035019,somatic stem cell population maintenance,7/797,30/8436,0.0192936213739558,0.0713946559829404,0.0501063415665688,Ski/Apc/Lbh/Zfp36l2/Yap1/Bmp7/Hes1,7
GO:0035272,BP,GO:0035272,exocrine system development,7/797,30/8436,0.0192936213739558,0.0713946559829404,0.0501063415665688,Nfib/Bmp7/Igf1/Plxnd1/Sox10/Igsf3/Wls,7
GO:0008544,BP,GO:0008544,epidermis development,20/797,130/8436,0.0194526386259181,0.0719317813195033,0.0504833079544215,Slc9a3r1/Atp2b2/Myo5a/Apc/Dbi/Pcdh15/Map2k1/Lrp4/Ybx1/Igfbp5/Trps1/Hes5/Yap1/Whrn/Bcl11b/Hey2/Tnfrsf19/Hes1/Gal/Txnip,20
GO:0003006,BP,GO:0003006,developmental process involved in reproduction,50/797,396/8436,0.0196212004015949,0.0725034100309647,0.0508844895704879,Ppp2r1a/Gja1/Lamp1/Arrb1/Qk/Jam2/Pbx1/Plcb1/Stxbp1/Cdkn1b/Cntfr/Eomes/Tyro3/Htra1/Hspa2/Apc/Slc8a1/Serpine2/Serpinf1/Bsg/Shisa6/Axl/Acox1/Epas1/Mapk1/Ctsb/Celf1/Map2k1/Hexb/Junb/H3f3a/Tsnax/Nr2f2/Agt/Ccnd1/Rgs2/Grb2/Bmp7/Igf1/Pcyt1b/Ptn/Ptk2b/Wipf3/Mdk/Erf/Hey2/Lhfpl2/Hes1/Pde5a/Rxra,50
GO:0032890,BP,GO:0032890,regulation of organic acid transport,9/797,44/8436,0.0198487903966988,0.0732400601551018,0.0514014868474814,Stxbp1/Fxyd1/Slc38a3/Slc6a1/Trh/Cck/Arl6ip1/Agt/Rgs2,9
GO:0051341,BP,GO:0051341,regulation of oxidoreductase activity,9/797,44/8436,0.0198487903966988,0.0732400601551018,0.0514014868474814,Abl2/Cav1/Myo5a/Apoe/Gnai2/Calm1/S100a1/Ptk2b/Atp2b4,9
GO:0048639,BP,GO:0048639,positive regulation of developmental growth,19/797,122/8436,0.0198834552905025,0.0733158251934094,0.0514546604195924,Cpne6/Plcb1/Ncam1/Syt1/Map1b/Apoe/Pak1/Mapk1/Arx/Celf1/Mef2c/Rtn4/Dcx/Bcl11a/Agt/Yap1/Sh3pxd2b/Igf1/Hey2,19
GO:0048598,BP,GO:0048598,embryonic morphogenesis,39/797,296/8436,0.0199312835830063,0.0734107737290767,0.0515212973925407,Prkar1a/Gja1/Tshz1/Ret/Vtn/Abl2/Pbx1/Ski/Slc9a3r1/Atp2b2/Eomes/Wnt6/Mbp/Mbnl1/Id2/Mapk1/Pcdh15/Mef2c/Lrp4/Ets2/Frzb/Th/Pcdh8/Hes5/Yap1/Whrn/Aldh1a1/Grb2/Lmo4/Sp9/Bmp7/Sox11/Prickle1/Foxg1/Erf/Dact1/Wls/Hes1/Neurod1,39
GO:0031960,BP,GO:0031960,response to corticosteroid,8/797,37/8436,0.0199658060392689,0.0734107737290767,0.0515212973925407,Pik3r1/Lcat/Acsbg1/Map2k1/Zfp36l2/Fam107a/Aqp1/Rxra,8
GO:0042551,BP,GO:0042551,neuron maturation,8/797,37/8436,0.0199658060392689,0.0734107737290767,0.0515212973925407,Ret/C1qa/Abl2/Dlg2/Ank3/Actl6b/Bcl11a/Pmp22,8
GO:0045309,MF,GO:0045309,protein phosphorylated amino acid binding,8/797,37/8436,0.0199658060392689,0.0734107737290767,0.0515212973925407,Arrb1/Abl2/Rasa1/Fbxw7/Pik3r1/Mapk1/Grb2/Bcar3,8
GO:0015631,MF,GO:0015631,tubulin binding,31/797,225/8436,0.0202558604072112,0.0744245069352774,0.052232757677459,Gja1/Dync1i1/Mtus1/Dst/Fyn/Kif5b/Fgf13/Gapdh/Map2/Map1b/Apc/Kif5a/Arhgef2/Pak1/Ccser2/Dcx/Eml5/Ccsap/Dpysl5/Sncb/Kif1b/Tiam1/Cnn3/Rgs2/Cryab/Clip4/Camsap1/Nin/Kif2a/Atf5/Dclk2,31
GO:0098862,CC,GO:0098862,cluster of actin-based cell projections,14/797,82/8436,0.0205316406688837,0.0753843961713862,0.0529064290786075,Slc9a3r1/Calb2/Prkcb/Pcdh15/Tiam1/Nppa/Whrn/Slc7a11/Gna13/Myh14/Aqp1/Itpr3/Pld2/Calb1,14
GO:0005875,CC,GO:0005875,microtubule associated complex,11/797,59/8436,0.0207238688033321,0.0759826369976586,0.0533262876628051,Dync1i1/Kif5b/Map2/Map1b/Kif5a/Dynll1/Pea15a/Kif1b/Dynll2/Kif2a/Incenp,11
GO:0043242,BP,GO:0043242,negative regulation of protein-containing complex disassembly,11/797,59/8436,0.0207238688033321,0.0759826369976586,0.0533262876628051,Mid1ip1/Fgf13/Map2/Map1b/Apc/Arhgef2/Tpm1/Shroom2/Gsn/Add2/Camsap1,11
GO:0001912,BP,GO:0001912,positive regulation of leukocyte mediated cytotoxicity,4/797,12/8436,0.0211126797805778,0.0763825541852426,0.0536069583505973,Lamp1/Rasgrp1/B2m/H2-D1,4
GO:0006582,BP,GO:0006582,melanin metabolic process,4/797,12/8436,0.0211126797805778,0.0763825541852426,0.0536069583505973,Ddt/Myo5a/Rapgef2/Slc7a11,4
GO:0008179,MF,GO:0008179,adenylate cyclase binding,4/797,12/8436,0.0211126797805778,0.0763825541852426,0.0536069583505973,Gria1/Calm2/Calm1/Akap12,4
GO:0008432,MF,GO:0008432,JUN kinase binding,4/797,12/8436,0.0211126797805778,0.0763825541852426,0.0536069583505973,Ptk2/Kif5b/Spag9/Hes1,4
GO:0009593,BP,GO:0009593,detection of chemical stimulus,4/797,12/8436,0.0211126797805778,0.0763825541852426,0.0536069583505973,Syt1/Kcnmb4/Calm2/Calm1,4
GO:0030431,BP,GO:0030431,sleep,4/797,12/8436,0.0211126797805778,0.0763825541852426,0.0536069583505973,Ptgds/Kcna2/Snap25/Gabrb3,4
GO:0034349,BP,GO:0034349,glial cell apoptotic process,4/797,12/8436,0.0211126797805778,0.0763825541852426,0.0536069583505973,Prkca/Pmp22/Igf1/Akap12,4
GO:0035455,BP,GO:0035455,response to interferon-alpha,4/797,12/8436,0.0211126797805778,0.0763825541852426,0.0536069583505973,Axl/Ifit3/Ifitm3/Bst2,4
GO:0035456,BP,GO:0035456,response to interferon-beta,4/797,12/8436,0.0211126797805778,0.0763825541852426,0.0536069583505973,Stat1/Ifit3/Ifitm3/Bst2,4
GO:0035633,BP,GO:0035633,maintenance of blood-brain barrier,4/797,12/8436,0.0211126797805778,0.0763825541852426,0.0536069583505973,Sh3gl2/Slc1a1/Mbp/Cldn5,4
GO:0043116,BP,GO:0043116,negative regulation of vascular permeability,4/797,12/8436,0.0211126797805778,0.0763825541852426,0.0536069583505973,Sh3gl2/Apoe/Cldn5/Akap12,4
GO:0060004,BP,GO:0060004,reflex,4/797,12/8436,0.0211126797805778,0.0763825541852426,0.0536069583505973,Gja1/Slc1a1/Pcdh15/Pmp22,4
GO:0061437,BP,GO:0061437,renal system vasculature development,4/797,12/8436,0.0211126797805778,0.0763825541852426,0.0536069583505973,Egr1/Bmp7/Aqp1/Hes1,4
GO:0061440,BP,GO:0061440,kidney vasculature development,4/797,12/8436,0.0211126797805778,0.0763825541852426,0.0536069583505973,Egr1/Bmp7/Aqp1/Hes1,4
GO:0098935,BP,GO:0098935,dendritic transport,4/797,12/8436,0.0211126797805778,0.0763825541852426,0.0536069583505973,Wasf1/Kif5b/Trak2/Kif5a,4
GO:0099159,BP,GO:0099159,regulation of modification of postsynaptic structure,4/797,12/8436,0.0211126797805778,0.0763825541852426,0.0536069583505973,Marcks/Kalrn/Camkv/Baiap2,4
GO:0099519,BP,GO:0099519,dense core granule cytoskeletal transport,4/797,12/8436,0.0211126797805778,0.0763825541852426,0.0536069583505973,Kif5b/Map2/Kif5a/Kif1b,4
GO:1903901,BP,GO:1903901,negative regulation of viral life cycle,4/797,12/8436,0.0211126797805778,0.0763825541852426,0.0536069583505973,Ppia/Gsn/Ifitm3/Bst2,4
GO:1904754,BP,GO:1904754,positive regulation of vascular associated smooth muscle cell migration,4/797,12/8436,0.0211126797805778,0.0763825541852426,0.0536069583505973,Myo5a/Pak1/Igfbp5/Agt,4
GO:0001784,MF,GO:0001784,phosphotyrosine residue binding,6/797,24/8436,0.0213333869306493,0.076752851176289,0.0538668409322695,Abl2/Rasa1/Pik3r1/Mapk1/Grb2/Bcar3,6
GO:0005254,MF,GO:0005254,chloride channel activity,6/797,24/8436,0.0213333869306493,0.076752851176289,0.0538668409322695,Gabra1/Gabrb3/Ano3/Slc17a7/Ttyh1/Gabra5,6
GO:0007618,BP,GO:0007618,mating,6/797,24/8436,0.0213333869306493,0.076752851176289,0.0538668409322695,Tacr1/Serpine2/Hexb/Grin1/Th/Pmp22,6
GO:0033238,BP,GO:0033238,regulation of cellular amine metabolic process,6/797,24/8436,0.0213333869306493,0.076752851176289,0.0538668409322695,Apc/Epas1/Atcay/Npy/Slc7a11/Atp2b4,6
GO:0043114,BP,GO:0043114,regulation of vascular permeability,6/797,24/8436,0.0213333869306493,0.076752851176289,0.0538668409322695,Sh3gl2/Tacr1/Apoe/Cldn5/Ctnnbip1/Akap12,6
GO:0060135,BP,GO:0060135,maternal process involved in female pregnancy,6/797,24/8436,0.0213333869306493,0.076752851176289,0.0538668409322695,Mapk1/Ctsb/Junb/Nr2f2/Ptn/Rxra,6
GO:1904036,BP,GO:1904036,negative regulation of epithelial cell apoptotic process,6/797,24/8436,0.0213333869306493,0.076752851176289,0.0538668409322695,Abl2/Scg2/Yap1/Igf1/Mdk/Neurod1,6
GO:2000242,BP,GO:2000242,negative regulation of reproductive process,6/797,24/8436,0.0213333869306493,0.076752851176289,0.0538668409322695,Ptgds/Cdkn1b/Apc/Serpinf1/Bmp7/Igf1,6
GO:0019395,BP,GO:0019395,fatty acid oxidation,12/797,67/8436,0.0217145058413136,0.0780698934890749,0.0547911702265775,Etfb/Hadha/Acox1/Dbi/Cpt1a/Acadl/Hadhb/Tuba8/Eci2/Hadh/Acaa2/Cyp4v3,12
GO:0005791,CC,GO:0005791,rough endoplasmic reticulum,10/797,52/8436,0.0218882213191167,0.0785311840965265,0.0551149141317788,Glul/Ptgds/Epha5/Ntrk2/Map2/Pkm/Baiap2/Arl6ip1/Canx/Slc7a11,10
GO:0051209,BP,GO:0051209,release of sequestered calcium ion into cytosol,10/797,52/8436,0.0218882213191167,0.0785311840965265,0.0551149141317788,Fkbp1a/Cx3cl1/Prkce/Myo5a/Slc8a1/Dbi/Calm2/Calm1/Ptk2b/Itpr3,10
GO:0099518,BP,GO:0099518,vesicle cytoskeletal trafficking,10/797,52/8436,0.0218882213191167,0.0785311840965265,0.0551149141317788,Dync1i1/Kif5b/Map2/Myo5a/Rasgrp1/Trak2/Kif5a/Fnbp1l/Map2k1/Kif1b,10
